timestamp,xray_flux_short,xray_flux_long,magnetic_field,sunspot_number,solar_wind_speed,proton_flux,flare_class
8/13/22 1:00,2.29E-06,5.37E-07,95.24713635,59,333.5201049,0.160417708,C-class
8/13/22 2:00,7.06E-08,2.18E-07,135.2445773,44,496.02725,0.580258604,No Flare
8/13/22 3:00,3.60E-07,6.22E-07,120.6197822,41,342.0373426,2.286246703,No Flare
8/13/22 4:00,3.86E-07,7.73E-08,42.75179648,42,342.2554936,0.158528891,No Flare
8/13/22 5:00,5.70E-07,4.34E-07,182.3414753,53,374.5800466,0.984972305,No Flare
8/13/22 6:00,1.85E-07,3.17E-07,111.8968966,42,316.1420158,0.034045649,No Flare
8/13/22 7:00,6.86E-07,2.23E-07,140.8563466,54,409.1758026,0.170455795,No Flare
8/13/22 8:00,1.09E-06,6.73E-07,117.7333258,51,363.0580798,0.194518504,C-class
8/13/22 9:00,6.88E-07,6.31E-08,125.6763173,57,482.6813994,1.387785782,No Flare
8/13/22 10:00,1.10E-06,3.80E-07,91.75942554,49,238.2189119,0.716063011,C-class
8/13/22 11:00,6.88E-08,9.63E-07,134.837351,45,298.4560933,3.033066125,No Flare
8/13/22 12:00,2.09E-06,1.13E-07,133.8900216,55,338.1724049,0.4438188,C-class
8/13/22 13:00,2.80E-06,1.54E-07,142.6353938,54,350.1458039,1.275936316,C-class
8/13/22 14:00,9.62E-07,5.40E-07,31.59065599,57,403.9530351,1.580041856,No Flare
8/13/22 15:00,2.13E-06,7.40E-07,39.11292411,45,596.85886,0.532090288,C-class
8/13/22 16:00,1.41E-07,1.67E-07,106.1480076,61,358.8411673,0.668063954,No Flare
8/13/22 17:00,1.60E-06,2.23E-07,79.98054116,67,312.5990946,0.527755826,C-class
8/13/22 18:00,1.27E-07,6.73E-07,161.8713914,32,520.1771677,0.664859336,No Flare
8/13/22 19:00,5.24E-07,1.68E-07,56.21752766,41,294.8158768,0.660853654,No Flare
8/13/22 20:00,3.91E-07,5.49E-07,144.6137558,37,534.5055945,1.347765915,No Flare
8/13/22 21:00,8.81E-07,8.65E-08,16.59636286,57,449.3576379,0.123605905,No Flare
8/13/22 22:00,3.59E-07,2.65E-07,24.09116395,47,409.1627597,0.779338472,No Flare
8/13/22 23:00,1.01E-06,5.83E-07,98.84471799,51,664.341887,2.781855443,C-class
8/14/22 0:00,4.58E-07,3.08E-07,117.6793607,47,325.8615645,0.626197104,No Flare
8/14/22 1:00,1.97E-06,9.71E-09,132.2355545,42,284.5377718,1.86416833,C-class
8/14/22 2:00,1.00E-06,2.61E-07,148.798238,61,117.84443,0.098694016,C-class
8/14/22 3:00,2.42E-07,1.70E-07,116.0343912,36,373.7327442,0.61369121,No Flare
8/14/22 4:00,4.10E-07,5.34E-08,95.75556184,50,337.3072807,0.358789498,No Flare
8/14/22 5:00,1.88E-06,4.59E-09,60.22016333,57,351.1881204,0.740323538,C-class
8/14/22 6:00,4.89E-07,2.33E-08,11.46758465,44,506.011139,0.314061293,No Flare
8/14/22 7:00,7.67E-07,1.49E-06,134.282013,55,436.1364746,0.0718098,No Flare
8/14/22 8:00,1.05E-06,6.93E-07,55.86550189,51,325.8868228,0.596097677,C-class
8/14/22 9:00,4.27E-07,1.40E-06,107.2116955,36,517.6465139,1.360199861,No Flare
8/14/22 10:00,3.48E-07,6.10E-08,143.3673569,49,439.1583789,1.48109208,No Flare
8/14/22 11:00,6.45E-07,4.23E-07,250.6086917,61,497.9231844,0.012236408,No Flare
8/14/22 12:00,2.42E-07,4.35E-08,96.25359529,45,314.2104931,0.942454689,No Flare
8/14/22 13:00,3.34E-07,1.36E-08,44.42220779,57,391.5533394,0.301690251,No Flare
8/14/22 14:00,6.41E-08,3.14E-07,107.6618156,55,361.8909305,1.128925723,No Flare
8/14/22 15:00,3.62E-07,5.20E-07,9.023263371,46,438.9367053,0.192022562,No Flare
8/14/22 16:00,3.87E-07,3.28E-08,91.70305843,42,589.0802178,0.081298595,No Flare
8/14/22 17:00,3.27E-06,2.27E-07,101.072924,48,284.4863775,1.276298899,C-class
8/14/22 18:00,8.91E-07,4.72E-08,107.7290155,53,504.3747374,0.570516817,No Flare
8/14/22 19:00,1.55E-06,2.25E-07,160.4231555,61,440.6935871,2.15393384,C-class
8/14/22 20:00,4.64E-08,3.19E-07,135.7702526,40,370.932714,0.139038385,No Flare
8/14/22 21:00,1.13E-07,2.06E-07,65.3986165,53,456.2470026,1.552280176,No Flare
8/14/22 22:00,1.68E-06,4.29E-07,167.3221834,35,278.3292808,0.077317348,C-class
8/14/22 23:00,9.77E-07,4.39E-07,163.8438721,38,451.9727814,0.592638436,No Flare
8/15/22 0:00,2.12E-07,2.02E-07,57.72931362,49,297.0058807,3.652249229,No Flare
8/15/22 1:00,5.19E-07,2.47E-07,17.78795605,60,400.975556,0.146413953,No Flare
8/15/22 2:00,7.74E-07,2.91E-07,-10.33126618,45,169.0236897,0.64512126,No Flare
8/15/22 3:00,1.86E-06,2.36E-07,130.6309436,68,386.2463394,0.152298818,C-class
8/15/22 4:00,6.23E-08,7.15E-07,151.0221951,45,412.1543522,2.028106146,No Flare
8/15/22 5:00,9.08E-07,7.54E-08,79.78177306,47,429.1288526,0.494138944,No Flare
8/15/22 6:00,1.26E-06,9.73E-07,98.87010373,46,292.063803,0.213020523,C-class
8/15/22 7:00,3.81E-06,2.01E-07,127.4649499,48,398.3982903,0.45491059,C-class
8/15/22 8:00,1.65E-06,6.44E-07,115.273082,51,374.1711014,0.114157359,C-class
8/15/22 9:00,3.23E-07,1.08E-06,118.5877146,42,444.0452241,0.241884503,No Flare
8/15/22 10:00,1.24E-06,1.09E-06,205.7055103,51,458.362242,2.041482753,C-class
8/15/22 11:00,1.44E-06,3.01E-07,92.0482102,43,450.9459735,0.137396994,C-class
8/15/22 12:00,1.31E-06,1.48E-07,109.311052,53,414.0651794,0.380909525,C-class
8/15/22 13:00,1.72E-06,4.65E-07,71.67493453,45,342.9410112,1.30793943,C-class
8/15/22 14:00,2.34E-06,1.02E-07,154.874646,49,543.8202809,0.158203146,C-class
8/15/22 15:00,1.04E-07,7.82E-07,176.354131,36,324.6082823,1.825162997,No Flare
8/15/22 16:00,1.11E-07,6.21E-07,111.8518276,46,524.8995724,1.068918458,No Flare
8/15/22 17:00,1.59E-06,7.94E-07,119.4542845,52,157.6912795,0.09089319,C-class
8/15/22 18:00,2.91E-07,2.84E-07,169.0214101,50,288.3079117,0.161484227,No Flare
8/15/22 19:00,6.03E-08,4.08E-07,80.46083466,54,361.19885,1.179819693,No Flare
8/15/22 20:00,5.13E-07,5.42E-08,115.6880572,64,511.7574718,1.15016754,No Flare
8/15/22 21:00,1.71E-06,5.82E-07,19.4322257,56,313.9224054,0.251964223,C-class
8/15/22 22:00,1.35E-07,3.34E-07,106.7690857,48,477.541222,0.214829997,No Flare
8/15/22 23:00,1.11E-06,3.56E-07,89.74188193,55,402.5134152,3.848442623,C-class
8/16/22 0:00,3.62E-09,9.39E-07,160.0986738,53,431.1002168,2.247105795,No Flare
8/16/22 1:00,1.16E-07,7.40E-07,91.46488965,52,356.5449854,1.125490988,No Flare
8/16/22 2:00,4.32E-07,3.83E-07,84.27081765,61,381.9212314,0.029750277,No Flare
8/16/22 3:00,8.73E-08,2.19E-07,180.347466,50,350.1476669,0.700281105,No Flare
8/16/22 4:00,1.87E-06,2.96E-07,90.02570999,43,517.8363141,0.679432141,C-class
8/16/22 5:00,2.00E-06,2.16E-07,132.0911942,47,449.4937852,1.261377306,C-class
8/16/22 6:00,1.41E-06,8.22E-08,171.0657547,42,305.2242235,0.470696175,C-class
8/16/22 7:00,2.78E-07,5.19E-07,70.87027709,49,552.9017977,0.391607252,No Flare
8/16/22 8:00,7.41E-07,5.88E-07,143.2110577,43,417.7693718,0.099278952,No Flare
8/16/22 9:00,2.04E-07,1.77E-06,62.90768253,57,400.6869345,1.767324274,No Flare
8/16/22 10:00,3.30E-07,3.04E-07,132.5161931,58,319.3415569,0.044413194,No Flare
8/16/22 11:00,7.26E-07,2.96E-06,143.3345229,67,425.8942253,0.385065799,No Flare
8/16/22 12:00,1.33E-06,1.04E-07,72.51630855,46,343.0243878,0.562642229,C-class
8/16/22 13:00,9.94E-08,5.34E-07,-13.41646865,45,303.0257027,0.420712944,No Flare
8/16/22 14:00,3.52E-07,2.63E-06,47.13599498,40,256.6193582,0.943241929,No Flare
8/16/22 15:00,2.61E-06,5.11E-07,107.7713629,47,422.6805438,1.827263489,C-class
8/16/22 16:00,5.61E-07,3.01E-07,46.71280106,55,332.75112,0.283652796,No Flare
8/16/22 17:00,2.79E-06,3.62E-07,79.43911865,49,501.0621483,0.103487088,C-class
8/16/22 18:00,4.76E-06,9.34E-07,125.5601476,58,524.7336948,0.730989001,C-class
8/16/22 19:00,7.48E-07,1.40E-06,85.75031935,43,299.7813342,0.403418965,No Flare
8/16/22 20:00,3.40E-07,3.03E-07,104.039541,37,478.0542675,1.063364213,No Flare
8/16/22 21:00,1.56E-06,7.40E-07,66.75267897,49,535.2980641,1.807962068,C-class
8/16/22 22:00,1.74E-07,1.36E-06,194.0895901,51,513.3485752,0.5962604,No Flare
8/16/22 23:00,2.90E-07,1.66E-07,63.90649711,44,562.5542942,2.049861919,No Flare
8/17/22 0:00,1.54E-06,3.40E-07,97.56975481,40,316.0116973,0.787833388,C-class
8/17/22 1:00,5.69E-07,2.69E-06,127.0202299,50,411.1507259,1.166441745,No Flare
8/17/22 2:00,2.25E-07,2.18E-07,47.73245783,53,226.6247491,0.032398172,No Flare
8/17/22 3:00,1.05E-06,4.83E-07,100.7418575,41,501.6479876,0.23907724,C-class
8/17/22 4:00,1.32E-06,5.35E-07,89.54870299,53,427.5479486,0.161834568,C-class
8/17/22 5:00,1.34E-07,8.37E-08,138.6032705,54,439.2226086,0.491861545,No Flare
8/17/22 6:00,3.24E-07,8.22E-07,101.9080929,50,317.3992261,1.641901186,No Flare
8/17/22 7:00,2.50E-07,2.66E-07,70.74603888,43,364.888575,1.039244295,No Flare
8/17/22 8:00,4.78E-07,3.47E-07,114.8364311,41,294.8297025,0.077202186,No Flare
8/17/22 9:00,1.44E-06,5.15E-07,156.2344949,46,258.4866667,1.481733652,C-class
8/17/22 10:00,1.25E-06,2.64E-07,85.09048705,44,419.2608806,2.064682158,C-class
8/17/22 11:00,1.09E-06,1.97E-07,103.0732592,44,460.1331543,0.131825536,C-class
8/17/22 12:00,6.31E-09,3.95E-07,96.02638333,58,312.4348575,1.074406802,No Flare
8/17/22 13:00,1.53E-07,2.13E-07,119.8596757,47,452.5206043,0.583251738,No Flare
8/17/22 14:00,2.53E-07,2.85E-07,62.06765782,58,460.4520842,0.276486497,No Flare
8/17/22 15:00,3.17E-07,5.74E-08,193.2201964,56,228.8434775,0.077901846,No Flare
8/17/22 16:00,1.58E-07,9.31E-07,168.2907252,47,295.5319533,2.341411658,No Flare
8/17/22 17:00,5.28E-07,2.65E-07,82.97400231,52,517.7532605,0.042575827,No Flare
8/17/22 18:00,7.82E-08,4.32E-08,205.7737116,55,524.0637951,2.013587579,No Flare
8/17/22 19:00,1.39E-06,7.80E-07,-21.55629007,54,470.5130703,0.791521155,C-class
8/17/22 20:00,1.55E-06,9.91E-09,143.3939261,52,419.0242636,0.164274773,C-class
8/17/22 21:00,8.54E-07,4.57E-07,284.7270156,53,380.2098124,1.18645821,No Flare
8/17/22 22:00,9.40E-08,6.06E-07,87.74418811,61,350.9516954,4.70988257,No Flare
8/17/22 23:00,2.21E-06,1.06E-07,144.4021219,53,282.333554,3.413950024,C-class
8/18/22 0:00,3.37E-06,7.04E-08,144.5131115,51,514.1062348,1.245859248,C-class
8/18/22 1:00,2.26E-07,6.05E-08,89.06215793,54,377.740748,0.094254188,No Flare
8/18/22 2:00,1.22E-06,2.51E-06,128.3004074,45,319.5594675,1.971785479,C-class
8/18/22 3:00,1.84E-06,7.03E-07,185.2763386,47,266.5105799,0.48902919,C-class
8/18/22 4:00,7.76E-07,1.87E-07,57.18272246,45,409.2641676,2.650377951,No Flare
8/18/22 5:00,3.91E-07,2.04E-07,125.978148,45,425.7473612,0.679267117,No Flare
8/18/22 6:00,6.51E-07,5.23E-07,148.4772239,50,286.6665899,0.266820536,No Flare
8/18/22 7:00,7.18E-07,3.06E-07,66.52866893,51,250.0561711,0.430787867,No Flare
8/18/22 8:00,5.12E-07,1.58E-07,106.4587936,55,356.2842093,0.994938795,No Flare
8/18/22 9:00,2.66E-06,2.94E-08,126.2756785,53,520.1544483,0.797927855,C-class
8/18/22 10:00,1.36E-06,7.66E-07,66.176782,60,500.2278272,0.190302059,C-class
8/18/22 11:00,2.76E-07,1.10E-06,175.0543874,39,352.3442329,0.495605901,No Flare
8/18/22 12:00,8.81E-07,1.15E-07,115.3852716,60,431.2368148,1.387400844,No Flare
8/18/22 13:00,1.17E-06,3.28E-08,66.52281542,49,326.0063512,0.377827745,C-class
8/18/22 14:00,1.51E-07,6.31E-08,44.91740038,59,461.9728315,0.098866888,No Flare
8/18/22 15:00,4.44E-07,2.67E-07,88.28903857,50,360.7346626,1.310016399,No Flare
8/18/22 16:00,2.36E-06,1.78E-07,86.32655087,44,507.6078812,1.242306918,C-class
8/18/22 17:00,8.37E-07,3.81E-08,121.838958,54,396.4149828,1.014997349,No Flare
8/18/22 18:00,2.45E-07,3.03E-07,42.40834559,43,267.1434432,2.670998847,No Flare
8/18/22 19:00,1.31E-07,1.14E-07,70.00271813,53,225.9479646,0.915305239,No Flare
8/18/22 20:00,7.30E-07,3.46E-08,177.6216868,48,277.2744029,0.156280104,No Flare
8/18/22 21:00,7.93E-07,5.36E-07,24.61677834,45,493.6484764,1.020002537,No Flare
8/18/22 22:00,4.07E-07,4.25E-07,71.53798824,47,266.2989661,1.217156018,No Flare
8/18/22 23:00,9.95E-07,8.75E-07,40.87888838,54,370.8679843,0.959589434,No Flare
8/19/22 0:00,7.12E-08,1.80E-07,112.3681298,60,541.7356611,2.781975113,No Flare
8/19/22 1:00,1.57E-07,7.30E-08,137.1835113,52,494.4780338,0.808297391,No Flare
8/19/22 2:00,7.90E-07,2.23E-07,279.7186919,60,309.0026973,2.351772753,No Flare
8/19/22 3:00,6.38E-08,7.54E-07,150.1209181,49,265.6019521,0.304364971,No Flare
8/19/22 4:00,2.13E-06,1.38E-07,40.53648964,39,494.7711639,0.769921027,C-class
8/19/22 5:00,1.53E-07,1.47E-07,129.1948168,60,652.5808775,0.453583427,No Flare
8/19/22 6:00,1.12E-06,7.98E-08,95.67473875,39,364.750587,0.499879136,C-class
8/19/22 7:00,4.96E-07,2.15E-06,77.56016218,53,293.9993482,0.503580506,No Flare
8/19/22 8:00,5.10E-07,1.71E-06,101.1673554,50,513.0283501,1.130703318,No Flare
8/19/22 9:00,1.45E-06,5.37E-07,144.7357678,50,504.2467894,0.378888547,C-class
8/19/22 10:00,6.92E-07,1.21E-07,141.7664137,48,322.5452048,0.370462208,No Flare
8/19/22 11:00,1.29E-06,7.27E-07,32.53590916,53,365.3367723,0.210716442,C-class
8/19/22 12:00,7.04E-07,4.38E-07,102.192839,51,448.2076446,1.447568507,No Flare
8/19/22 13:00,8.99E-07,6.92E-07,50.2186993,54,394.5479712,0.463975571,No Flare
8/19/22 14:00,1.43E-06,9.85E-07,108.1086532,55,606.9777163,0.027548547,C-class
8/19/22 15:00,9.35E-07,1.92E-07,78.011951,49,219.8499052,0.132459568,No Flare
8/19/22 16:00,9.56E-07,1.22E-06,140.9953948,48,530.242952,0.350719892,No Flare
8/19/22 17:00,1.56E-06,1.14E-06,86.29316814,40,383.3624978,0.203783996,C-class
8/19/22 18:00,2.98E-06,3.96E-07,65.01505063,54,297.1847475,2.690307036,C-class
8/19/22 19:00,4.73E-07,5.77E-07,103.0079421,52,480.8412596,0.264825784,No Flare
8/19/22 20:00,8.61E-07,2.65E-07,99.0219172,48,376.3296749,0.01491311,No Flare
8/19/22 21:00,9.02E-08,5.32E-07,92.07780696,46,493.7463733,0.636541361,No Flare
8/19/22 22:00,4.44E-07,3.98E-07,77.69174233,41,508.8903807,0.261090443,No Flare
8/19/22 23:00,5.31E-07,1.95E-07,-23.09549352,48,372.8480238,0.773103262,No Flare
8/20/22 0:00,1.80E-06,1.95E-07,197.1950013,43,255.7111712,2.607765648,C-class
8/20/22 1:00,7.20E-07,5.27E-07,32.84592127,37,567.6857309,0.645186169,No Flare
8/20/22 2:00,1.31E-06,1.57E-06,112.0521793,57,362.3195119,0.841303481,C-class
8/20/22 3:00,1.92E-08,1.13E-07,118.8661837,51,303.2885878,1.795891015,No Flare
8/20/22 4:00,6.25E-07,2.49E-07,208.9062348,60,303.3474068,0.219828727,No Flare
8/20/22 5:00,2.32E-06,8.19E-07,215.647872,47,452.5258754,2.852186514,C-class
8/20/22 6:00,2.54E-07,6.56E-08,120.3773958,37,600.7343188,0.086397919,No Flare
8/20/22 7:00,3.20E-08,2.57E-06,48.76690265,45,516.4504175,0.881473731,No Flare
8/20/22 8:00,5.68E-07,5.67E-07,50.31820769,61,239.7542424,2.786544033,No Flare
8/20/22 9:00,1.22E-06,1.21E-06,68.89752691,51,461.6784965,1.585084547,C-class
8/20/22 10:00,6.06E-07,9.10E-07,98.55124696,46,437.6361054,0.942027983,No Flare
8/20/22 11:00,6.16E-07,7.51E-07,76.76596185,44,414.7559742,0.381935245,No Flare
8/20/22 12:00,1.11E-06,1.67E-08,51.51330009,40,240.7721217,1.50964445,C-class
8/20/22 13:00,2.94E-07,2.61E-07,104.4484016,43,445.828672,0.399933725,No Flare
8/20/22 14:00,1.39E-06,1.13E-07,57.88480729,52,589.9512217,0.102001653,C-class
8/20/22 15:00,1.66E-07,1.03E-06,169.1554622,57,376.2092321,1.667596189,No Flare
8/20/22 16:00,5.04E-07,5.70E-07,58.29544312,56,373.0747421,0.870175807,No Flare
8/20/22 17:00,1.07E-06,5.66E-08,65.78242364,57,381.0882392,0.320861147,C-class
8/20/22 18:00,1.76E-06,2.23E-07,105.6170214,66,307.8971803,1.529517241,C-class
8/20/22 19:00,1.57E-06,3.59E-08,34.68502561,48,262.8413048,0.753020361,C-class
8/20/22 20:00,1.28E-06,6.74E-07,81.43660877,53,388.8800429,1.5865106,C-class
8/20/22 21:00,4.45E-07,2.71E-07,24.83476584,56,357.890576,0.75440115,No Flare
8/20/22 22:00,1.30E-07,1.34E-07,97.01939358,54,320.0152523,1.793350837,No Flare
8/20/22 23:00,2.44E-07,3.65E-07,58.59146311,53,394.6700389,1.408620045,No Flare
8/21/22 0:00,2.00E-06,2.15E-08,75.26714485,55,412.5522341,1.283916109,C-class
8/21/22 1:00,1.95E-06,1.49E-07,106.950063,45,464.7530367,1.319734543,C-class
8/21/22 2:00,3.03E-06,9.64E-08,79.94386157,46,475.4033048,1.861063869,C-class
8/21/22 3:00,7.90E-08,1.33E-06,136.6811978,54,170.8096666,0.689111928,No Flare
8/21/22 4:00,7.70E-07,2.37E-07,50.54040272,52,426.1550067,1.227875515,No Flare
8/21/22 5:00,1.05E-06,4.39E-07,76.3736907,55,495.9088418,0.280143286,C-class
8/21/22 6:00,1.24E-06,3.50E-07,83.75811731,52,410.3199855,4.472441325,C-class
8/21/22 7:00,1.03E-06,5.38E-07,140.3886988,49,364.0858858,1.353525072,C-class
8/21/22 8:00,1.47E-06,1.64E-07,152.7793971,49,527.7708768,0.605168273,C-class
8/21/22 9:00,4.45E-07,6.44E-08,51.37623146,44,466.0365378,0.681259385,No Flare
8/21/22 10:00,1.98E-07,4.25E-08,79.8243106,44,462.2416929,0.398555137,No Flare
8/21/22 11:00,2.29E-07,1.07E-07,3.288368398,57,464.1794691,1.358045629,No Flare
8/21/22 12:00,1.21E-08,3.30E-07,99.9560231,46,371.1788517,0.06616009,No Flare
8/21/22 13:00,4.31E-07,1.35E-07,102.2612499,44,456.1524728,5.660568924,No Flare
8/21/22 14:00,9.62E-08,2.85E-07,170.8264777,60,346.2566804,0.23758103,No Flare
8/21/22 15:00,3.88E-07,1.49E-08,91.26461288,41,452.3310843,0.950147386,No Flare
8/21/22 16:00,9.89E-07,4.94E-07,93.93123331,52,637.1421735,0.300535292,No Flare
8/21/22 17:00,2.25E-06,1.05E-06,77.69460882,56,486.5408114,0.087824314,C-class
8/21/22 18:00,1.83E-06,2.44E-08,126.4388084,55,454.1715738,0.064084951,C-class
8/21/22 19:00,2.91E-07,1.23E-07,112.8548128,62,224.5106284,0.05134971,No Flare
8/21/22 20:00,1.44E-07,1.91E-07,121.5053456,48,503.0524528,0.151798331,No Flare
8/21/22 21:00,2.15E-07,1.69E-07,207.0669049,58,285.1135033,2.241260282,No Flare
8/21/22 22:00,3.54E-06,2.06E-08,25.57880664,37,243.0764484,0.071570875,C-class
8/21/22 23:00,7.97E-07,5.63E-08,-36.82645323,65,595.5517313,0.316726047,No Flare
8/22/22 0:00,2.02E-07,1.22E-06,135.6281953,46,425.8370995,0.588184493,No Flare
8/22/22 1:00,1.84E-06,6.21E-07,97.67334916,53,432.3561873,0.715264112,C-class
8/22/22 2:00,5.03E-07,1.59E-06,71.32631839,57,492.7954488,1.400035993,No Flare
8/22/22 3:00,2.29E-06,2.90E-07,150.6284168,55,602.8818812,0.098601668,C-class
8/22/22 4:00,3.02E-07,1.06E-06,108.5084972,54,367.3035305,0.370592697,No Flare
8/22/22 5:00,5.00E-07,8.48E-07,79.66717751,57,445.5831612,0.776808432,No Flare
8/22/22 6:00,7.03E-07,1.04E-06,144.6596682,49,430.6941134,0.772881403,No Flare
8/22/22 7:00,2.23E-06,2.00E-08,137.5839578,44,467.394804,0.213572692,C-class
8/22/22 8:00,2.03E-06,5.29E-07,132.5582474,47,377.2662188,0.269440049,C-class
8/22/22 9:00,8.54E-07,4.18E-07,36.38555272,48,411.6487618,4.261304365,No Flare
8/22/22 10:00,2.51E-07,3.94E-07,58.89231924,34,510.0712617,0.005277302,No Flare
8/22/22 11:00,5.16E-07,3.51E-07,114.71175,50,320.3720086,1.322605645,No Flare
8/22/22 12:00,3.71E-06,7.95E-07,123.6130312,45,491.3982773,0.872950435,C-class
8/22/22 13:00,9.36E-07,1.72E-06,170.2125474,44,344.8729801,0.498332238,No Flare
8/22/22 14:00,1.52E-06,8.83E-07,71.23228719,51,447.6492891,0.379542663,C-class
8/22/22 15:00,5.98E-07,1.02E-06,99.8508674,51,373.4016167,0.13684802,No Flare
8/22/22 16:00,7.59E-07,3.31E-07,158.5560512,58,495.5929564,0.578445509,No Flare
8/22/22 17:00,5.60E-07,5.87E-07,93.05189235,60,387.259717,1.22712016,No Flare
8/22/22 18:00,1.21E-06,2.69E-07,108.276474,37,459.3532192,0.259555409,C-class
8/22/22 19:00,1.91E-06,2.23E-07,97.79253487,51,377.5830152,2.88573511,C-class
8/22/22 20:00,7.08E-07,1.13E-06,128.4914846,52,289.9992082,1.04369679,No Flare
8/22/22 21:00,6.56E-07,1.18E-06,125.2550842,64,420.2284851,0.307581323,No Flare
8/22/22 22:00,4.16E-07,5.73E-07,19.659112,51,337.0881572,1.286779895,No Flare
8/22/22 23:00,1.95E-07,9.10E-07,132.3100443,50,280.9080314,0.091892358,No Flare
8/23/22 0:00,2.80E-06,2.23E-07,183.8525776,53,287.0821014,1.498805355,C-class
8/23/22 1:00,3.80E-07,2.84E-07,30.65355463,53,335.1113911,0.789575814,No Flare
8/23/22 2:00,1.61E-06,8.60E-07,116.9985004,42,462.0333978,0.211711337,C-class
8/23/22 3:00,1.26E-06,2.54E-07,128.8847974,54,369.2800636,0.188208649,C-class
8/23/22 4:00,1.57E-06,2.04E-08,33.98654704,49,308.4971211,1.269424313,C-class
8/23/22 5:00,2.76E-06,2.18E-07,61.88268321,53,402.922344,1.639068557,C-class
8/23/22 6:00,9.76E-07,2.54E-07,65.91917788,58,459.4394864,0.907284347,No Flare
8/23/22 7:00,2.28E-06,8.40E-08,110.8664485,49,421.2516592,1.157448898,C-class
8/23/22 8:00,1.84E-07,2.11E-07,31.78565909,52,413.0078848,0.437317308,No Flare
8/23/22 9:00,9.85E-07,1.36E-06,65.69461514,55,452.3289271,0.749037274,No Flare
8/23/22 10:00,1.48E-06,9.78E-07,118.1789596,68,239.037841,0.655695825,C-class
8/23/22 11:00,3.17E-07,2.95E-07,143.0639053,65,275.6637607,0.183249367,No Flare
8/23/22 12:00,1.35E-06,6.19E-07,101.5467321,49,456.5208637,1.291361981,C-class
8/23/22 13:00,1.51E-06,8.23E-08,47.43548517,43,296.7138494,2.341346343,C-class
8/23/22 14:00,1.78E-06,6.98E-07,86.33218343,50,341.2333721,0.255258058,C-class
8/23/22 15:00,3.75E-07,3.23E-07,110.1313218,62,609.358512,0.519710479,No Flare
8/23/22 16:00,1.14E-06,6.41E-07,176.1097231,45,349.2956676,2.824862262,C-class
8/23/22 17:00,3.63E-07,5.16E-07,121.2418018,48,413.0237642,2.676424683,No Flare
8/23/22 18:00,1.34E-06,1.32E-07,204.3036499,50,497.8634207,0.636633651,C-class
8/23/22 19:00,6.22E-07,9.00E-07,141.3749672,50,288.1992276,1.351759108,No Flare
8/23/22 20:00,9.10E-07,4.25E-07,160.7487762,39,264.6385251,0.305665278,No Flare
8/23/22 21:00,5.38E-07,7.67E-07,67.4293152,58,456.7622448,0.997674689,No Flare
8/23/22 22:00,1.77E-07,4.94E-08,138.0494704,57,544.8666687,0.74483967,No Flare
8/23/22 23:00,1.96E-07,4.78E-07,108.9878827,45,412.1826568,0.735590043,No Flare
8/24/22 0:00,8.07E-08,1.73E-07,222.4611815,57,403.6160226,0.141796208,No Flare
8/24/22 1:00,9.63E-07,9.86E-07,82.63699414,45,534.0073166,0.408783612,No Flare
8/24/22 2:00,1.89E-06,1.49E-06,189.0327957,58,441.8486409,1.486433323,C-class
8/24/22 3:00,2.11E-08,2.87E-08,185.8822512,44,353.5622328,0.837280787,No Flare
8/24/22 4:00,6.85E-08,6.44E-07,71.31075879,56,436.3378715,0.154357425,No Flare
8/24/22 5:00,6.12E-07,5.43E-08,115.5640243,66,353.2284838,1.37465349,No Flare
8/24/22 6:00,1.34E-06,9.74E-07,28.39231992,45,431.0578129,0.413882395,C-class
8/24/22 7:00,1.72E-07,6.65E-08,190.6340865,59,510.7181461,0.322295566,No Flare
8/24/22 8:00,3.17E-07,1.08E-07,-7.376308537,55,447.616247,0.48989915,No Flare
8/24/22 9:00,2.64E-07,1.45E-07,19.39545118,46,252.3748467,0.658631116,No Flare
8/24/22 10:00,5.09E-07,6.51E-07,92.27558112,61,427.8602215,1.014834418,No Flare
8/24/22 11:00,2.55E-07,1.73E-07,52.95948239,39,365.0411859,0.54539747,No Flare
8/24/22 12:00,4.35E-07,4.53E-07,50.11225284,47,421.5081106,1.119348537,No Flare
8/24/22 13:00,1.30E-06,4.24E-07,82.958004,45,492.1087931,1.849183375,C-class
8/24/22 14:00,9.44E-07,2.57E-07,147.8727762,41,425.9674024,1.244310987,No Flare
8/24/22 15:00,8.47E-08,3.88E-07,149.878825,46,332.7168961,0.909813228,No Flare
8/24/22 16:00,1.02E-06,6.29E-08,122.9461844,58,439.8338647,1.335504098,C-class
8/24/22 17:00,6.48E-07,1.04E-06,124.9243682,51,402.4767377,1.158275833,No Flare
8/24/22 18:00,2.73E-06,1.16E-07,101.9459421,48,246.9415511,0.254028843,C-class
8/24/22 19:00,3.42E-07,1.06E-06,151.8453562,36,430.6180289,0.69018372,No Flare
8/24/22 20:00,1.30E-06,3.66E-07,106.1991199,54,409.219167,0.301461389,C-class
8/24/22 21:00,1.31E-06,4.76E-07,60.76581469,45,501.843852,3.486135203,C-class
8/24/22 22:00,2.50E-07,1.49E-07,86.36472776,55,328.3600021,1.310487269,No Flare
8/24/22 23:00,2.34E-06,1.26E-07,112.051792,51,482.3663353,0.367138255,C-class
